OrderID,OrderDate,Quantity,UnitPrice,TotalPrice,Discount_Applied,PaymentMethod,ProductID,ProductName,ProductCategory,SKU,CustomerID,CustomerName,CustomerEmail,CustomerPhone,BillingAddress,ShippingCity,ShippingState,ShippingCountry,SalesRepID,SalesRepName,Region,SalesChannel,LeadSource,OrderStatus,ShippingDate,ShippingMethod,WarehouseCode,Notes,COGS_Percentage,Lead_Source
ORD-58526,2024-04-05,2,"$1,879.00","$3,328.10",0.05,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Software,SKU-4953,121881ee-53e8-4448-8d12-61598877d7a2,"Alvarez, Tyler and Schmidt",denise19@example.org,001-725-302-5479x7139,"3831 Thomas Cliff Suite 611
Lewisfurt, VI 91024",Port Elizabeth,TN,USA,,,Asia-Pacific,Online,Referral,Shipped,2024-04-10,Express,WH-008,,0.6,
ORD-10413,2024-04-20,3,$52.63,$150.00,0.05,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,office_supplies,SKU-9010,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"8724 Phillips Trace Apt. 562
Vanessamouth, CA 75005",Hillstad,NV,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Reseller,Trade Show,Shipped,2024-05-02,Standard,WH-009,,0.65,
ORD-78507,2023-07-05,2,"$2,242.06","$3,811.50",0.15,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,electronics,SKU-3909,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"66374 Mike Spring
Smithmouth, ID 86339",West Lisamouth,FL,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Partner,Cold Call,Returned,2023-07-13,Standard,WH-006,,0.62,
ORD-55014,2024-04-27,1,"$1,433.45","$1,218.43",0.15,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Office Supplies,SKU-8122,3124ede2-21e5-4ef3-8161-1961640a648c,Clarke LLC,martha32@example.org,(206)231-5150x3370,"141 Kimberly Rest Apt. 217
Port Amyfort, CT 65521",Figueroastad,MP,USA,,,APAC,Online,Cold Call,Shipped,2024-04-28,Standard,WH-001,,0.56,
869053,2023-04-27,2,"$2,232.57","$4,018.63",0.1,Bank Transfer,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,electronics,SKU-9010,ca8650d6-84bd-4be1-8950-0258347dfbad,Vargas PLC,aboone@example.net,(206)774-1057,"510 Rachel Dam Apt. 347
Rossberg, IA 83456",New Timothyton,UT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Cold Call,Pending,2023-04-24,Overnight,WH-007,,0.65,
ORD-65063,2023-10-22,670,$704.53,"$1,127.25",0.94,Bank Transfer,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Electronics,SKU-1038,121881ee-53e8-4448-8d12-61598877d7a2,"Alvarez, Tyler and Schmidt",denise19@example.org,001-725-302-5479x7139,"666 Jackson Garden
South Anthonyburgh, LA 76683",Nicholaston,FM,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Direct,Organic,Shipped,2023-11-01,Express,WH-010,,0.6,
ORD-84262,2025-08-05,3,"$1,179.87","$3,362.63",0.05,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,office_supplies,SKU-4953,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"345 Mccullough View Suite 862
North Dakotachester, AL 10999",Vargasview,MI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Partner,Organic,Shipped,2025-08-13,Express,WH-010,,0.64,
817524,2024-02-16,1,"$1,129.18","$1,016.26",0.1,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,office_supplies,SKU-4953,10299ed2-5ac3-40c2-a644-0a73ee5c5d49,Fox and Sons,julia49@example.org,736.963.2238x970,"957 Amanda Avenue
North Barbara, KS 50961",Jillianton,HI,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Direct,Web,Cancelled,2024-02-24,Overnight,WH-001,,0.74,
ORD-75433,2024-08-20,2,"$1,757.52","$3,515.04",0.0,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Software,SKU-4544,5e7daaac-bed8-42c3-afd5-a0ec91fed7a9,Hunter-Castaneda,emoore@example.net,475.893.5529x4710,"34080 Sanchez Mission Apt. 392
Hintonmouth, OK 47100",Lake Codyburgh,PR,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Direct,Referral,Pending,2024-08-23,Express,WH-008,,0.64,
809155,2024-06-19,2,"$1,559.14","$3,118.28",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,office_supplies,SKU-3909,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"4554 Zachary Oval
North Matthewhaven, CA 46161",South Matthewview,SC,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Reseller,Trade Show,Returned,2024-06-24,Overnight,WH-005,,0.63,
ORD-35127,2025-02-21,1,$678.72,$644.78,0.05,Bank Transfer,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,office_supplies,SKU-6995,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"PSC 0024, Box 9576
APO AA 68744",Torresfurt,OH,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Partner,Cold Call,Returned,2025-03-05,Standard,WH-006,,0.67,
816331,2025-07-18,1,"$1,025.27","$1,025.27",0.0,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,ELEC,SKU-5993,689bb787-a9ae-4a1c-ae1c-3c3c26136485,King Group,david04@example.com,+1-748-974-2785x55312,"2819 Rodriguez Plaza Suite 499
Cannonbury, VA 56611",North Andrewmouth,CA,USA,,,North America,Online,Web,Returned,2025-07-26,Standard,WH-001,,0.7,
ORD-66917,2022-09-24,1,"$2,470.03","$2,223.03",0.1,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,electronics,SKU-3909,,"Watson, Wright and Bailey",npowell@example.com,001-777-248-0112,"650 Angelica Mountains Suite 798
Thomashaven, MT 70802",Port John,RI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Direct,Web,Pending,2022-10-04,Express,WH-005,,0.65,
818330,2024-08-25,2,"$1,184.73","$1,895.57",,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Electronics,SKU-4544,511f725b-4090-4e27-8b3c-539d8285eba0,"Kaufman, Goodman and Williams",heatherjohnston@example.com,278-611-1355,"2402 Shawn Center Apt. 253
North Crystalfort, DE 31134",Lisastad,OH,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Reseller,Referral,Pending,2024-08-27,Standard,WH-007,,0.61,
828405,2024-01-10,1,"$1,192.49","$1,132.87",0.05,Bank Transfer,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Electronics,SKU-2270,b5c2d259-44ef-4e6e-9eb5-79592cd84022,Fields-Rush,taylorrachel@example.net,+1-988-726-0188x8179,"20861 Hicks Neck
Jademouth, ND 16080",Marktown,PR,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Partner,Referral,Shipped,2024-01-19,Express,WH-009,,0.55,
ORD-34791,2022-11-19,1,"$1,697.09","$1,697.09",0.0,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,ELEC,SKU-1038,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"34253 Hunter Courts
New Harry, VT 40377",Mariofort,IL,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Partner,Cold Call,Returned,2022-11-27,Standard,WH-003,,0.55,
860028,2024-07-26,4,$830.41,"$2,989.48",0.1,Credit Card,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Furniture,SKU-6995,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"790 Moss Hill
Morseburgh, GU 32817",Hernandezton,MT,USA,,,APAC,Online,Organic,Pending,2024-07-29,Standard,WH-008,,0.64,
ORD-93462,2023-05-16,3,$192.32,$576.96,0.0,PayPal,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,office_supplies,SKU-1334,,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"836 Fuentes Path
Port Robertfurt, CA 26410",New Melissa,WI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Partner,Trade Show,Shipped,2023-05-25,Overnight,WH-005,,0.72,
ORD-91200,2025-02-06,2,"$2,448.16","$4,406.69",0.1,Credit Card,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Software,SKU-4953,74966f63-a86d-45e4-978f-3783e6f9025f,Jacobs-Rodriguez,charper@example.org,260-502-2398,"25431 Chloe Overpass Suite 898
Desireeton, MH 11418",Leeborough,MN,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Direct,Referral,Pending,2025-02-16,Overnight,WH-002,Model worker report so between.,0.74,
853094,2024-12-17,2,"$2,454.70","$4,909.40",0.0,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,electronics,SKU-9010,de68ee36-5775-45be-8b8a-7bb3522d56ea,"Jones, Rodgers and Martinez",kristinvance@example.net,001-415-567-8683x185,"88367 Connie Ridges Suite 936
West Kim, CT 40754",North Kelsey,CT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Reseller,Referral,Pending,2024-12-24,Express,WH-010,,0.61,
ORD-50742,2024-03-06,Three,"$1,409.26","$2,818.52",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Furniture,SKU-8122,,Clarke LLC,martha32@example.org,(206)231-5150x3370,"816 Linda Prairie
Deleonmouth, MN 12781",New Edwin,PR,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Partner,Organic,Returned,2024-03-19,Express,WH-004,,0.61,
852510,2023-01-18,4,"$2,205.47","$8,821.88",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Furniture,SKU-3909,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"71994 Freeman Points
Gabrielbury, AZ 30243",Kaitlynview,MD,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Partner,Cold Call,Shipped,2023-01-29,Express,WH-002,,0.72,
841592,2022-11-29,2,"$1,608.72","$3,217.44",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,ELEC,SKU-8122,7d1f38f1-63ac-4520-b6b9-2d894e46d239,"Herrera, Delgado and Jacobson",melissa57@example.net,+1-921-823-1711x7393,"827 Smith Stravenue
North Christopher, NM 62137",Mccartyport,IL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Reseller,Cold Call,Shipped,2022-11-30,Express,WH-003,,0.57,
814121,2023-09-20,1,"$1,552.63","$1,552.63",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Furniture,SKU-3909,6256bc5b-d6c5-4c44-93a7-92b331fe6fe9,Saunders-Hurst,grantalexandria@example.net,(361)419-5962,"7424 Sutton Parkway Suite 056
Port Thomasfort, TX 04488",South Jeannemouth,AR,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Direct,Referral,Shipped,2023-09-21,Overnight,WH-010,,0.56,
ORD-44484,2024-03-21,1,"$2,459.65","$2,459.65",0.0,Bank Transfer,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Software,SKU-4953,2d2a51fd-a2f8-4b9b-9bf2-b1f4518e4281,"Yang, Dickerson and Smith",grace62@example.org,(757)615-3774,"403 Tyler Wall
Morganview, VT 79297",Josephstad,DC,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Reseller,Trade Show,Cancelled,2024-04-03,Standard,WH-005,,0.61,
871887,2025-01-11,1,"$2,250.97","$2,250.97",0.0,PayPal,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,ELEC,SKU-4544,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"248 Ann River
Port Elizabethchester, ND 89773",South Hannah,NM,USA,,,NA,Online,Organic,Cancelled,2025-01-12,Express,WH-008,,0.73,
831683,2024-12-09,1,"$1,584.71","$1,426.24",0.1,PayPal,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,electronics,SKU-4953,d3505d31-8309-4681-8495-0b3bdc787773,Hart-Bennett,scooper@example.com,+1-342-339-5867,"1490 May Ridge Suite 573
Markstad, UT 62183",North Katie,IL,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Partner,Web,Pending,2024-12-16,Standard,WH-003,,0.6,
ORD-44989,2022-10-03,1,"$1,817.85","$1,545.17",0.15,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Software,SKU-8122,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"783 Williams Glen
New Heidi, MA 21413",West Tracie,UT,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Partner,Web,Cancelled,2022-10-16,Overnight,WH-010,,0.71,
850376,2024-06-27,1,"$1,797.82","$1,707.93",0.05,Credit Card,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Office Supplies,SKU-2270,96c12b21-6ae0-49c8-aa73-11c1191fe42f,Turner PLC,cassandrataylor@example.org,907-603-3116,"631 Steven Station Suite 444
South Troyport, NH 42571",New Tiffany,MA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Reseller,Referral,Returned,2024-07-03,Express,WH-005,,0.72,
ORD-49080,2024-06-04,2,$431.68,$863.36,0.0,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Furniture,SKU-9010,66d2a0f9-fa43-4cf1-8b07-21ab84838d83,"Jones, Sanchez and Sutton",jamiemoran@example.com,001-465-848-1465x21245,"6031 Coleman Cape Apt. 176
Whiteberg, KY 48925",South Jackmouth,VA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Reseller,Referral,Cancelled,2024-06-09,Standard,WH-002,,0.67,
ORD-36989,2023-09-17,2,$989.52,"$1,979.04",0.0,Bank Transfer,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Software,SKU-4953,121881ee-53e8-4448-8d12-61598877d7a2,"Alvarez, Tyler and Schmidt",denise19@example.org,001-725-302-5479x7139,"4402 Cooper Stream
Ericville, TN 07016",Mannland,TX,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Reseller,Cold Call,Returned,2023-09-24,Standard,WH-006,Physical state call reason.,0.63,
ORD-82629,2025-01-09,3,$490.21,"$1,470.63",0.0,Crypto,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Software,SKU-8122,9ce7aec7-99f5-4881-ba6f-6a174eda53c3,"Watson, Wright and Bailey",npowell@example.com,001-777-248-0112,"902 Gonzalez Course Suite 548
East Briannaburgh, WV 49279",Lake Abigailland,PW,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Reseller,Trade Show,Returned,2025-01-20,Standard,WH-005,,0.72,
ORD-39630,2023-07-08,1,$946.03,$946.03,0.0,Crypto,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,ELEC,SKU-1334,511f725b-4090-4e27-8b3c-539d8285eba0,"Kaufman, Goodman and Williams",heatherjohnston@example.com,278-611-1355,"405 Jesus Street Apt. 992
Lewismouth, NJ 41124",Wilsonfurt,AZ,USA,,,EMEA,Online,Cold Call,Cancelled,2023-07-16,Standard,WH-003,,0.57,
ORD-97028,2023-09-06,4,"$1,319.46","$5,277.84",0.0,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Furniture,SKU-9010,191669a5-13a2-420d-9a82-ab74f18cf5cf,Hebert Group,baldwinjose@example.org,4899893423,"77807 Miguel Inlet
Masonville, CT 58620",Christophermouth,CO,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Direct,Organic,Pending,2023-09-19,Overnight,WH-008,,0.71,
ORD-17558,2024-08-13,1,"$2,268.82","$2,268.82",0.0,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,db58f9ff-3441-47a4-9f14-e93ca806acb7,"Ray, Brennan and Herrera",martinjeffrey@example.net,+1-417-713-7622,"81044 Hernandez Roads Suite 051
South Erin, PR 46276",Jeffreyshire,DE,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Direct,Trade Show,Returned,2024-08-22,Overnight,WH-001,,0.59,
ORD-98116,2023-02-14,3,$299.93,$719.83,0.2,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Furniture,SKU-5993,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"5545 Simmons Underpass
West Mariaport, NE 46861",Rachelton,KS,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Partner,Referral,Returned,2023-02-26,Overnight,WH-002,Style safe reflect seat.,0.65,
ORD-93171,2023-09-21,1,"$2,006.41","$2,006.41",0.0,Bank Transfer,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Office Supplies,SKU-9010,e36c273e-0c1f-4b61-a474-513ad87f63f5,Haynes-Hines,gerald06@example.com,451.822.8730x6688,"628 Gutierrez Freeway
Jessicaborough, VI 44345",Martinborough,KY,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Reseller,Web,Shipped,2023-10-04,Standard,WH-002,,0.72,
ORD-95960,2024-05-30,1,"$1,321.18","$1,189.06",0.1,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,electronics,SKU-3909,ca8650d6-84bd-4be1-8950-0258347dfbad,Vargas PLC,aboone@example.net,(206)774-1057,"Unit 4926 Box 0794
DPO AA 98781",West Dawntown,FM,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Reseller,Trade Show,Shipped,2024-06-08,Standard,WH-010,,0.7,
ORD-87418,2025-04-26,Three,$802.36,"$1,604.72",0.0,PayPal,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Office Supplies,SKU-1334,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"73527 Wallace Knolls Suite 341
New Luis, MT 21517",East Andrewstad,AK,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Reseller,Cold Call,Shipped,2025-04-27,Overnight,WH-008,,0.7,
ORD-46443,2024-12-18,4,"$2,021.84","$7,278.62",0.1,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Software,SKU-3909,d3505d31-8309-4681-8495-0b3bdc787773,Hart-Bennett,scooper@example.com,+1-342-339-5867,"684 Ann Canyon
Port William, AS 55912",Collinsside,IN,USA,,,EMEA,Online,Organic,Returned,2025-01-01,Overnight,WH-007,,0.7,
ORD-50818,2024-05-06,4,"$1,596.03","$5,107.30",0.2,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Furniture,SKU-4544,96c12b21-6ae0-49c8-aa73-11c1191fe42f,Turner PLC,cassandrataylor@example.org,907-603-3116,"5153 Susan Courts
Aaronmouth, HI 73241",Brianbury,WI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Direct,Referral,Shipped,2024-05-09,Express,WH-004,Herself sure social participant join.,0.64,
888580,2022-10-28,2,$487.47,$877.45,0.1,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Office Supplies,SKU-5993,2d2a51fd-a2f8-4b9b-9bf2-b1f4518e4281,"Yang, Dickerson and Smith",grace62@example.org,(757)615-3774,"67049 Amy Roads
Bradleyfort, UT 64777",Garciaville,IA,USA,,,EMEA,Online,Organic,Shipped,2022-11-08,Standard,WH-009,,0.65,
ORD-23306,2024-01-31,3,"$1,504.96","$4,514.88",0.0,Credit Card,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Furniture,SKU-9010,10299ed2-5ac3-40c2-a644-0a73ee5c5d49,Fox and Sons,julia49@example.org,736.963.2238x970,"PSC 9694, Box 3642
APO AP 56607",Stephanieview,MN,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Reseller,Cold Call,Cancelled,2024-02-05,Overnight,WH-003,,0.69,
874839,2022-12-02,2,"$1,727.89","$3,282.99",0.05,PayPal,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Office Supplies,SKU-1334,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"10875 Sara Hills
Johnton, AZ 92488",Danielleview,MI,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Direct,Trade Show,Returned,2022-12-06,Overnight,WH-006,,0.73,
837969,2022-10-30,1,$312.88,$312.88,0.0,Bank Transfer,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,ELEC,SKU-9010,66d2a0f9-fa43-4cf1-8b07-21ab84838d83,"Jones, Sanchez and Sutton",jamiemoran@example.com,001-465-848-1465x21245,"9232 Richmond Flat Suite 274
East Sueshire, VT 42202",East Rickyborough,FM,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Reseller,Trade Show,Cancelled,2022-11-08,Standard,WH-002,,0.6,
838528,2023-07-19,1,$803.34,$682.84,0.15,Crypto,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,ELEC,SKU-3909,83c6fc39-ba02-4d92-afd2-8d5669c10863,Odom-Woods,thomas41@example.org,001-938-674-4544x1226,"331 Dillon Ridge Suite 311
Port John, MS 20810",Meaganview,TN,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Reseller,Organic,Shipped,2023-07-27,Overnight,WH-001,,0.6,
849488,2022-11-04,1,"$1,797.59","$1,797.59",0.0,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Office Supplies,SKU-1038,34f2c191-55f0-4712-98a9-5df7482628dd,Davis-Anthony,reneelogan@example.net,001-863-782-1068,"2674 Hill Ridges Suite 513
West Carlos, MP 02906",Lesterview,WA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Reseller,Web,Shipped,2022-11-12,Overnight,WH-005,,0.74,
ORD-72856,2023-08-20,4,$573.16,"$2,178.01",0.05,Bank Transfer,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,electronics,SKU-9010,34f2c191-55f0-4712-98a9-5df7482628dd,Davis-Anthony,reneelogan@example.net,001-863-782-1068,"3553 Shaw Valley
Jacquelineville, SC 71177",New Joseph,VT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Direct,Web,Returned,2023-08-26,Standard,WH-004,,0.57,
822067,2023-08-18,1,$782.86,$743.72,0.05,Credit Card,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,office_supplies,SKU-9010,3124ede2-21e5-4ef3-8161-1961640a648c,Clarke LLC,martha32@example.org,(206)231-5150x3370,"19888 Lloyd Prairie
Hamiltonville, HI 91897",East Alexis,MA,USA,,,Asia-Pacific,Online,Cold Call,Shipped,2023-08-30,Standard,WH-001,,0.57,
835414,2025-07-13,1,"$1,967.23","$1,672.15",0.15,PayPal,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Electronics,SKU-2270,10299ed2-5ac3-40c2-a644-0a73ee5c5d49,Fox and Sons,julia49@example.org,736.963.2238x970,"PSC 3832, Box 2229
APO AE 56781",Aliborough,LA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Direct,Organic,Pending,2025-07-16,Standard,WH-007,,0.64,
889178,2025-01-22,1,$673.71,$673.71,0.0,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Office Supplies,SKU-1334,66d2a0f9-fa43-4cf1-8b07-21ab84838d83,"Jones, Sanchez and Sutton",jamiemoran@example.com,001-465-848-1465x21245,"08447 Coleman Rue
South Dillon, OK 94116",Williamsland,KY,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Reseller,Web,Returned,2025-02-02,Express,WH-007,,0.74,
ORD-76460,2023-06-13,2,"$1,527.47","$3,054.94",0.0,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,office_supplies,SKU-1334,e36c273e-0c1f-4b61-a474-513ad87f63f5,Haynes-Hines,gerald06@example.com,451.822.8730x6688,"1535 Kristina Pine
Mathisview, MP 24510",Hunterstad,ME,USA,,,North America,Online,Organic,Returned,2023-06-24,Express,WH-004,,0.73,
ORD-85749,2023-06-16,1,$283.09,$283.09,0.0,Bank Transfer,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,ELEC,SKU-6995,121881ee-53e8-4448-8d12-61598877d7a2,"Alvarez, Tyler and Schmidt",denise19@example.org,001-725-302-5479x7139,"52231 Turner Plain
Matthewhaven, WY 63615",Webbberg,NY,USA,,,EMEA,Online,Web,Pending,2023-06-23,Standard,WH-002,Some on style woman black campaign project old.,0.56,
